('-copy', 0.0062801109629440077)
('-dfile', 0.0062801109629440077)
('-didea', 0.0062801109629440077)
('-ideversion5', 0.0062801109629440077)
('/', 0.0062801109629440077)
('//assertequals', 0.0062801109629440077)
('//assertnotnull', 0.0062801109629440077)
('//echo', 0.0062801109629440077)
('//mavenrepo', 0.0062801109629440077)
('/127', 0.0062801109629440077)
('/home/david/local/idea-8', 0.0062801109629440077)
('/home/david/local/jdk/home-1', 0.0062801109629440077)
('/home/david/local/jdk/repository/jboss-common-core/2', 0.0062801109629440077)
('/home/david/local/jdk/repository/jboss-deployers/2', 0.0062801109629440077)
('/home/david/local/jdk/repository/jboss-managed/2', 0.0062801109629440077)
('/home/david/local/jdk/repository/jboss-microcontainer/2', 0.0062801109629440077)
('/home/david/local/jdk/repository/jbossxb/2', 0.0062801109629440077)
('/home/david/local/jdk/repository/sun-jaxb/2', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/api', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/build', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/deployer', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/docs', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/example', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/jboss-jce', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/jbossorg', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/linux-impl', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/logging-jdk', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/nio2-impl', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/posix-ish', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/samples', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/slp-api', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/slp-impl', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/transport', 0.0062801109629440077)
('/home/david/src/java/xnio/out/production/version', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/api', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/build', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/deployer', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/docs', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/example', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/jboss-jce', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/jbossorg', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/linux-impl', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/logging-jdk', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/nio2-impl', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/posix-ish', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/samples', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/slp-api', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/slp-impl', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/transport', 0.0062801109629440077)
('/home/david/src/java/xnio/out/test/version', 0.0062801109629440077)
('/home/david/src/java/xnio/trunk/nio-impl/target/main/classes', 0.0062801109629440077)
('/home/david/src/java/xnio/trunk/nio-impl/target/test/classes', 0.0062801109629440077)
('/home/david/src/java/xnio/trunk/test-support/target/main/classes', 0.0062801109629440077)
('/home/david/src/java/xnio/trunk/test-support/target/test/classes', 0.0062801109629440077)
('/tmp/buildd/jboss-xnio-3', 0.0062801109629440077)
('0-snapshot', 0.0062801109629440077)
('0-sp4', 0.0062801109629440077)
('008', 0.0062801109629440077)
('009', 0.0062801109629440077)
('013', 0.0062801109629440077)
('014', 0.0062801109629440077)
('017', 0.0062801109629440077)
('018', 0.0062801109629440077)
('029', 0.0062801109629440077)
('050', 0.0062801109629440077)
('07', 0.0062801109629440077)
('086', 0.0062801109629440077)
('088', 0.0062801109629440077)
('0_11', 0.0062801109629440077)
('0final', 0.0062801109629440077)
('0s', 0.0062801109629440077)
('0x7805f2110', 0.0062801109629440077)
('1-9164/bin', 0.0062801109629440077)
('1-9164/lib/idea_rt', 0.0062801109629440077)
('1-9164/lib/junit', 0.0062801109629440077)
('1-ce-ga2', 0.0062801109629440077)
('1/nio-impl/target/generated-sources/annotations/org/xnio/nio/log_$logger', 0.0062801109629440077)
('100', 0.0062801109629440077)
('1000', 0.0062801109629440077)
('100000', 0.0062801109629440077)
('100644', 0.0062801109629440077)
('102', 0.0062801109629440077)
('103', 0.0062801109629440077)
('104', 0.0062801109629440077)
('11', 0.0062801109629440077)
('119', 0.0062801109629440077)
('12', 0.0062801109629440077)
('1234', 0.0062801109629440077)
('12341', 0.0062801109629440077)
('12345', 0.0062801109629440077)
('125', 0.0062801109629440077)
('127', 0.0062801109629440077)
('1270', 0.0062801109629440077)
('132', 0.0062801109629440077)
('13]', 0.0062801109629440077)
('145', 0.0062801109629440077)
('159', 0.0062801109629440077)
('16', 0.0062801109629440077)
('17', 0.0062801109629440077)
('170', 0.0062801109629440077)
('175', 0.0062801109629440077)
('18', 0.0062801109629440077)
('180', 0.0062801109629440077)
('188', 0.0062801109629440077)
('19', 0.0062801109629440077)
('194', 0.0062801109629440077)
('1]', 0.0062801109629440077)
('1final', 0.0062801109629440077)
('205', 0.0062801109629440077)
('208', 0.0062801109629440077)
('209', 0.0062801109629440077)
('21', 0.0062801109629440077)
('217', 0.0062801109629440077)
('22', 0.0062801109629440077)
('23', 0.0062801109629440077)
('24', 0.0062801109629440077)
('246', 0.0062801109629440077)
('24h+', 0.0062801109629440077)
('25', 0.0062801109629440077)
('251', 0.0062801109629440077)
('252', 0.0062801109629440077)
('254', 0.0062801109629440077)
('255', 0.0062801109629440077)
('26', 0.0062801109629440077)
('262', 0.0062801109629440077)
('264', 0.0062801109629440077)
('266', 0.0062801109629440077)
('267', 0.0062801109629440077)
('269', 0.0062801109629440077)
('27', 0.0062801109629440077)
('270', 0.0062801109629440077)
('278', 0.0062801109629440077)
('280', 0.0062801109629440077)
('281', 0.0062801109629440077)
('29', 0.0062801109629440077)
('295', 0.0062801109629440077)
('296', 0.0062801109629440077)
('298', 0.0062801109629440077)
('299', 0.0062801109629440077)
('30', 0.0062801109629440077)
('300', 0.0062801109629440077)
('3000', 0.0062801109629440077)
('30000', 0.0062801109629440077)
('301', 0.0062801109629440077)
('302', 0.0062801109629440077)
('307', 0.0062801109629440077)
('33', 0.0062801109629440077)
('335', 0.0062801109629440077)
('34', 0.0062801109629440077)
('351', 0.0062801109629440077)
('352', 0.0062801109629440077)
('37', 0.0062801109629440077)
('39', 0.0062801109629440077)
('392', 0.0062801109629440077)
('394', 0.0062801109629440077)
('397', 0.0062801109629440077)
('40', 0.0062801109629440077)
('409', 0.0062801109629440077)
('441', 0.0062801109629440077)
('443', 0.0062801109629440077)
('465', 0.0062801109629440077)
('466', 0.0062801109629440077)
('468', 0.0062801109629440077)
('471', 0.0062801109629440077)
('493', 0.0062801109629440077)
('497', 0.0062801109629440077)
('5-32/bin/java', 0.0062801109629440077)
('5-32/jre/lib/charsets', 0.0062801109629440077)
('5-32/jre/lib/deploy', 0.0062801109629440077)
('5-32/jre/lib/ext/dnsns', 0.0062801109629440077)
('5-32/jre/lib/ext/localedata', 0.0062801109629440077)
('5-32/jre/lib/ext/sunjce_provider', 0.0062801109629440077)
('5-32/jre/lib/ext/sunpkcs11', 0.0062801109629440077)
('5-32/jre/lib/javaws', 0.0062801109629440077)
('5-32/jre/lib/jce', 0.0062801109629440077)
('5-32/jre/lib/jsse', 0.0062801109629440077)
('5-32/jre/lib/plugin', 0.0062801109629440077)
('5-32/jre/lib/rt', 0.0062801109629440077)
('5/lib/jaxb-api', 0.0062801109629440077)
('5035e14', 0.0062801109629440077)
('506', 0.0062801109629440077)
('509', 0.0062801109629440077)
('513', 0.0062801109629440077)
('51807', 0.0062801109629440077)
('51808', 0.0062801109629440077)
('51809', 0.0062801109629440077)
('51810', 0.0062801109629440077)
('53', 0.0062801109629440077)
('531', 0.0062801109629440077)
('559', 0.0062801109629440077)
('606', 0.0062801109629440077)
('61', 0.0062801109629440077)
('636', 0.0062801109629440077)
('645', 0.0062801109629440077)
('68%', 0.0062801109629440077)
('69', 0.0062801109629440077)
('696', 0.0062801109629440077)
('717', 0.0062801109629440077)
('723', 0.0062801109629440077)
('724', 0.0062801109629440077)
('725', 0.0062801109629440077)
('727', 0.0062801109629440077)
('728', 0.0062801109629440077)
('735', 0.0062801109629440077)
('739', 0.0062801109629440077)
('744', 0.0062801109629440077)
('746', 0.0062801109629440077)
('747', 0.0062801109629440077)
('748', 0.0062801109629440077)
('749', 0.0062801109629440077)
('771', 0.0062801109629440077)
('772', 0.0062801109629440077)
('773', 0.0062801109629440077)
('774', 0.0062801109629440077)
('775', 0.0062801109629440077)
('778', 0.0062801109629440077)
('779', 0.0062801109629440077)
('786', 0.0062801109629440077)
('788', 0.0062801109629440077)
('796', 0.0062801109629440077)
('797', 0.0062801109629440077)
('798', 0.0062801109629440077)
('799', 0.0062801109629440077)
('839', 0.0062801109629440077)
('90', 0.0062801109629440077)
('93', 0.0062801109629440077)
('94', 0.0062801109629440077)
('96', 0.0062801109629440077)
('9998/repo', 0.0062801109629440077)
('9998/repo/org/jboss/xnio/xnio-metadata/2', 0.0062801109629440077)
('9]', 0.0062801109629440077)
('<', 0.0062801109629440077)
('<--doh', 0.0062801109629440077)
('<0x00000000c90da860>', 0.0062801109629440077)
('<0x00000000c90da9b0>', 0.0062801109629440077)
('<0x00000000c90da9c0>', 0.0062801109629440077)
('<0x00000005cd829370>', 0.0062801109629440077)
('<0x00000005cd8325d8>', 0.0062801109629440077)
('<0x00000005cd8325e8>', 0.0062801109629440077)
('<0x000000066e197550>', 0.0062801109629440077)
('<0x000000066e197560>', 0.0062801109629440077)
('<10f6d3>', 0.0062801109629440077)
('<12b7eea>', 0.0062801109629440077)
('<1431340>', 0.0062801109629440077)
('<1543c88>', 0.0062801109629440077)
('<17653ae>', 0.0062801109629440077)
('<1bcc0bc>', 0.0062801109629440077)
('<1c0e45a>', 0.0062801109629440077)
('<21b220>', 0.0062801109629440077)
('<27e353>', 0.0062801109629440077)
('<2a15cd>', 0.0062801109629440077)
('<4e79f1>', 0.0062801109629440077)
('<76e369>', 0.0062801109629440077)
('<982589>', 0.0062801109629440077)
('<99353f>', 0.0062801109629440077)
('<<<', 0.0062801109629440077)
('<a17083>', 0.0062801109629440077)
('<a4e743>', 0.0062801109629440077)
('<aa37a6>', 0.0062801109629440077)
('<cfec48>', 0.0062801109629440077)
('<e45076>', 0.0062801109629440077)
('<fd68b1>', 0.0062801109629440077)
('<modified>', 0.0062801109629440077)
('<removed>', 0.0062801109629440077)
('<system', 0.0062801109629440077)
('>100', 0.0062801109629440077)
('@', 0.0062801109629440077)
('@/tmp/idea_junit2253154019228878175', 0.0062801109629440077)
('@@', 0.0062801109629440077)
('@override', 0.0062801109629440077)
('@slrunning', 0.0062801109629440077)
('@sltests', 0.0062801109629440077)
('[0x000000006269f000]', 0.0062801109629440077)
('[0x00007f4afbffe000]', 0.0062801109629440077)
('[0x00007fd262999000]', 0.0062801109629440077)
('[0x00007fd262b9b000]', 0.0062801109629440077)
('[137', 0.0062801109629440077)
('[233', 0.0062801109629440077)
('[241', 0.0062801109629440077)
('[248', 0.0062801109629440077)
('[36', 0.0062801109629440077)
('[44', 0.0062801109629440077)
('[error]', 0.0062801109629440077)
('[help', 0.0062801109629440077)
('[info]', 0.0062801109629440077)
('[nio][tests]', 0.0062801109629440077)
('[test]', 0.0062801109629440077)
(']', 0.0062801109629440077)
('_another_', 0.0062801109629440077)
('a/nio-impl/src/test/java/org/xnio/nio/test/udpchanneltestcase', 0.0062801109629440077)
('abc', 0.0062801109629440077)
('abcab', 0.0062801109629440077)
('ability', 0.0062801109629440077)
('abstractcollection', 0.0062801109629440077)
('abstraction', 0.0062801109629440077)
('abstractniochannelpipetest', 0.0062801109629440077)
('abstractniochannelpipetest$11', 0.0062801109629440077)
('abstractniostreamsinkchannel', 0.0062801109629440077)
('accepted', 0.0062801109629440077)
('accepting', 0.0062801109629440077)
('access$100', 0.0062801109629440077)
('access$900', 0.0062801109629440077)
('accumulated', 0.0062801109629440077)
('accurate', 0.0062801109629440077)
('acting', 0.0062801109629440077)
('action', 0.0062801109629440077)
('activity', 0.0062801109629440077)
('added', 0.0062801109629440077)
('addrandom', 0.0062801109629440077)
('address', 0.0062801109629440077)
('address=', 0.0062801109629440077)
('adjust', 0.0062801109629440077)
('affects', 0.0062801109629440077)
('agent', 0.0062801109629440077)
('aggressively', 0.0062801109629440077)
('ago', 0.0062801109629440077)
('allocatedmessagechannelstreamchannelhandler', 0.0062801109629440077)
('allocator', 0.0062801109629440077)
('ambiguous', 0.0062801109629440077)
('analys', 0.0062801109629440077)
('apache', 0.0062801109629440077)
('app1', 0.0062801109629440077)
('appended', 0.0062801109629440077)
('appmain', 0.0062801109629440077)
('aquires', 0.0062801109629440077)
('argument', 0.0062801109629440077)
('arquillian', 0.0062801109629440077)
('arquillian-jbossas-embedded-6', 0.0062801109629440077)
('arquillian-junit-container', 0.0062801109629440077)
('arquilliantestproject', 0.0062801109629440077)
('arraydeque', 0.0062801109629440077)
('arrays', 0.0062801109629440077)
('artifactory', 0.0062801109629440077)
('assert', 0.0062801109629440077)
('assertfalse', 0.0062801109629440077)
('assertionerror', 0.0062801109629440077)
('assertnotnull', 0.0062801109629440077)
('assertnull', 0.0062801109629440077)
('asserttrue', 0.0062801109629440077)
('attached', 0.0062801109629440077)
('attribute', 0.0062801109629440077)
('availble', 0.0062801109629440077)
('awaiter', 0.0062801109629440077)
('awaiters', 0.0062801109629440077)
('awaiting', 0.0062801109629440077)
('awaittermination', 0.0062801109629440077)
('awat', 0.0062801109629440077)
('awesome', 0.0062801109629440077)
('b/nio-impl/src/test/java/org/xnio/nio/test/udpchanneltestcase', 0.0062801109629440077)
('basically', 0.0062801109629440077)
('beta11/lib/jboss-aop-mc-int', 0.0062801109629440077)
('beta11/lib/jboss-dependency', 0.0062801109629440077)
('beta11/lib/jboss-deployers-client', 0.0062801109629440077)
('beta11/lib/jboss-deployers-client-spi', 0.0062801109629440077)
('beta11/lib/jboss-deployers-core', 0.0062801109629440077)
('beta11/lib/jboss-deployers-core-spi', 0.0062801109629440077)
('beta11/lib/jboss-deployers-impl', 0.0062801109629440077)
('beta11/lib/jboss-deployers-spi', 0.0062801109629440077)
('beta11/lib/jboss-deployers-structure-spi', 0.0062801109629440077)
('beta11/lib/jboss-deployers-vfs', 0.0062801109629440077)
('beta11/lib/jboss-deployers-vfs-spi', 0.0062801109629440077)
('beta11/lib/jboss-kernel', 0.0062801109629440077)
('beta3', 0.0062801109629440077)
('beta5-snapshot', 0.0062801109629440077)
('biggest', 0.0062801109629440077)
('bin', 0.0062801109629440077)
('bit', 0.0062801109629440077)
('blocked', 0.0062801109629440077)
('blockingbytechannel', 0.0062801109629440077)
('blockingwritechannel', 0.0062801109629440077)
('bogus', 0.0062801109629440077)
('boolean', 0.0062801109629440077)
('booter', 0.0062801109629440077)
('broadcast', 0.0062801109629440077)
('buferoverflowexception', 0.0062801109629440077)
('buffer[]', 0.0062801109629440077)
('bufferallocator', 0.0062801109629440077)
('bufferallocator<bytebuffer>', 0.0062801109629440077)
('bufferoverflowexception', 0.0062801109629440077)
('bufferunderflowexception', 0.0062801109629440077)
('build-dependencies', 0.0062801109629440077)
('busy', 0.0062801109629440077)
('byte[]', 0.0062801109629440077)
('bytebufferslicepool$1', 0.0062801109629440077)
('bytebufferslicepool$threadlocalcache', 0.0062801109629440077)
('bytebufferslicepool$threadlocalcache$1', 0.0062801109629440077)
('capacity', 0.0062801109629440077)
('casting', 0.0062801109629440077)
('cce', 0.0062801109629440077)
('cdi-api', 0.0062801109629440077)
('certianly', 0.0062801109629440077)
('chance', 0.0062801109629440077)
('channel]', 0.0062801109629440077)
('channel_options', 0.0062801109629440077)
('channeloutputstream', 0.0062801109629440077)
('char', 0.0062801109629440077)
('character', 0.0062801109629440077)
('checkaccess', 0.0062801109629440077)
('checkresult', 0.0062801109629440077)
('checks', 0.0062801109629440077)
('chequed', 0.0062801109629440077)
('choosing', 0.0062801109629440077)
('cipher', 0.0062801109629440077)
('claim', 0.0062801109629440077)
('class/method', 0.0062801109629440077)
('classloader', 0.0062801109629440077)
('cleans', 0.0062801109629440077)
('clientendpointconfig', 0.0062801109629440077)
('close_abort', 0.0062801109629440077)
('coderresult', 0.0062801109629440077)
('collect', 0.0062801109629440077)
('collected', 0.0062801109629440077)
('com/javase/7/docs/api/java/util/concurrent/threadpoolexecutor', 0.0062801109629440077)
('com/xnio/xnio/blob/4ce5eacbab141694377f844f37ba221e49a34a45/api/src/main/java/org/xnio/bytebufferslicepool', 0.0062801109629440077)
('com/xnio/xnio/commit/85957b9391f400317151488b18655c73a781a09f', 0.0062801109629440077)
('commit', 0.0062801109629440077)
('communicate', 0.0062801109629440077)
('communication', 0.0062801109629440077)
('compact', 0.0062801109629440077)
('compatible', 0.0062801109629440077)
('compilation', 0.0062801109629440077)
('complete', 0.0062801109629440077)
('config', 0.0062801109629440077)
('config-based-naming-client-endpoint', 0.0062801109629440077)
('configure', 0.0062801109629440077)
('configured', 0.0062801109629440077)
('conn_full', 0.0062801109629440077)
('connectedstreamchannels', 0.0062801109629440077)
('connecthandle', 0.0062801109629440077)
('connecting', 0.0062801109629440077)
('connectioncount', 0.0062801109629440077)
('connector', 0.0062801109629440077)
('connector]', 0.0062801109629440077)
('connectstream', 0.0062801109629440077)
('connecttcpstream', 0.0062801109629440077)
('connecttoserver', 0.0062801109629440077)
('consequence', 0.0062801109629440077)
('constructed', 0.0062801109629440077)
('containerprovider', 0.0062801109629440077)
('context', 0.0062801109629440077)
('contructed', 0.0062801109629440077)
('copied', 0.0062801109629440077)
('copy/paste', 0.0062801109629440077)
('copying', 0.0062801109629440077)
('copyof', 0.0062801109629440077)
('copyofrange', 0.0062801109629440077)
('counterpart', 0.0062801109629440077)
('cpu', 0.0062801109629440077)
('cr1', 0.0062801109629440077)
('cr5', 0.0062801109629440077)
('cr5/xnio-metadata-2', 0.0062801109629440077)
('cr6-s', 0.0062801109629440077)
('cr7/lib/jboss-xml-binding', 0.0062801109629440077)
('creating', 0.0062801109629440077)
('creation', 0.0062801109629440077)
('custom', 0.0062801109629440077)
('datagramchannelimpl', 0.0062801109629440077)
('datagramchannelimpl}}', 0.0062801109629440077)
('days', 0.0062801109629440077)
('db', 0.0062801109629440077)
('debian', 0.0062801109629440077)
('debug', 0.0062801109629440077)
('deferred', 0.0062801109629440077)
('delegated', 0.0062801109629440077)
('delegates', 0.0062801109629440077)
('delegating', 0.0062801109629440077)
('delegatingbasiclogger', 0.0062801109629440077)
('delimiter', 0.0062801109629440077)
('delved', 0.0062801109629440077)
('denies', 0.0062801109629440077)
('depend', 0.0062801109629440077)
('dependencies', 0.0062801109629440077)
('dependency', 0.0062801109629440077)
('descriptor', 0.0062801109629440077)
('detail', 0.0062801109629440077)
('detection', 0.0062801109629440077)
('devpollselectorprovider}}', 0.0062801109629440077)
('diff', 0.0062801109629440077)
('dispatch', 0.0062801109629440077)
('dns', 0.0062801109629440077)
('doconnectiontest', 0.0062801109629440077)
('docs', 0.0062801109629440077)
('documentation', 0.0062801109629440077)
('doonewaypipetest', 0.0062801109629440077)
('doprivileged', 0.0062801109629440077)
('duplex', 0.0062801109629440077)
('early', 0.0062801109629440077)
('emptystreamsourcechannel', 0.0062801109629440077)
('encoding=utf-8', 0.0062801109629440077)
('end-of-file', 0.0062801109629440077)
('endpoint', 0.0062801109629440077)
('endpointconfig', 0.0062801109629440077)
('enforces', 0.0062801109629440077)
('enforcing', 0.0062801109629440077)
('ensure', 0.0062801109629440077)
('enterprise', 0.0062801109629440077)
('entry', 0.0062801109629440077)
('epoll', 0.0062801109629440077)
('epollarraywrapper', 0.0062801109629440077)
('epollselectorimpl', 0.0062801109629440077)
('epollwait', 0.0062801109629440077)
('erroneously', 0.0062801109629440077)
('error]', 0.0062801109629440077)
('eventually', 0.0062801109629440077)
('examples', 0.0062801109629440077)
('executetestset', 0.0062801109629440077)
('executor', 0.0062801109629440077)
('executorservice', 0.0062801109629440077)
('exists', 0.0062801109629440077)
('exit', 0.0062801109629440077)
('exits', 0.0062801109629440077)
('expected', 0.0062801109629440077)
('experience', 0.0062801109629440077)
('expires', 0.0062801109629440077)
('extended', 0.0062801109629440077)
('extra', 0.0062801109629440077)
('f142d0f', 0.0062801109629440077)
('failnotequals', 0.0062801109629440077)
('failoversequence', 0.0062801109629440077)
('failures', 0.0062801109629440077)
('family', 0.0062801109629440077)
('feature', 0.0062801109629440077)
('filesystemwatchertestcase', 0.0062801109629440077)
('finalize', 0.0062801109629440077)
('finalizer$finalizerthread', 0.0062801109629440077)
('finalizer}}', 0.0062801109629440077)
('finally', 0.0062801109629440077)
('find', 0.0062801109629440077)
('finish', 0.0062801109629440077)
('flag', 0.0062801109629440077)
('flipped', 0.0062801109629440077)
('flushable', 0.0062801109629440077)
('forkedbooter', 0.0062801109629440077)
('frecuently', 0.0062801109629440077)
('freed', 0.0062801109629440077)
('freeze', 0.0062801109629440077)
('frequently', 0.0062801109629440077)
('fromstring', 0.0062801109629440077)
('full-fill', 0.0062801109629440077)
('futurechannel', 0.0062801109629440077)
('ga/lib/jboss-common-core', 0.0062801109629440077)
('garbage', 0.0062801109629440077)
('gather', 0.0062801109629440077)
('getintoption0', 0.0062801109629440077)
('getoption', 0.0062801109629440077)
('getpeeraddress', 0.0062801109629440077)
('getsocketoption', 0.0062801109629440077)
('getwebsocketcontainer', 0.0062801109629440077)
('gnu/linux', 0.0062801109629440077)
('goal', 0.0062801109629440077)
('grabbed', 0.0062801109629440077)
('guarantee', 0.0062801109629440077)
('half', 0.0062801109629440077)
('hand', 0.0062801109629440077)
('handlecancelled', 0.0062801109629440077)
('handledone', 0.0062801109629440077)
('handles', 0.0062801109629440077)
('handleupgrade', 0.0062801109629440077)
('hangs', 0.0062801109629440077)
('hard', 0.0062801109629440077)
('haremotenamingstore', 0.0062801109629440077)
('header', 0.0062801109629440077)
('heres', 0.0062801109629440077)
('high/water', 0.0062801109629440077)
('high_water_mark', 0.0062801109629440077)
('history', 0.0062801109629440077)
('hold', 0.0062801109629440077)
('host', 0.0062801109629440077)
('hrm', 0.0062801109629440077)
('http-upgrade', 0.0062801109629440077)
('https-remoting', 0.0062801109629440077)
('httpupgrade$httpupgradestate', 0.0062801109629440077)
('huge', 0.0062801109629440077)
('i/o-1@1874', 0.0062801109629440077)
('i/o-5', 0.0062801109629440077)
('i/o-7', 0.0062801109629440077)
('ignore', 0.0062801109629440077)
('implementations', 0.0062801109629440077)
('inapropriate', 0.0062801109629440077)
('included', 0.0062801109629440077)
('incompatible', 0.0062801109629440077)
('incorrectly', 0.0062801109629440077)
('increment', 0.0062801109629440077)
('index', 0.0062801109629440077)
('indexoutofboundsexception', 0.0062801109629440077)
('inet', 0.0062801109629440077)
('inet6}}-family', 0.0062801109629440077)
('inet6}}-{{sun', 0.0062801109629440077)
('inet}}-{{sun', 0.0062801109629440077)
('information', 0.0062801109629440077)
('initial', 0.0062801109629440077)
('initialcontext', 0.0062801109629440077)
('initialvalue', 0.0062801109629440077)
('intellij', 0.0062801109629440077)
('intended', 0.0062801109629440077)
('interest', 0.0062801109629440077)
('internally', 0.0062801109629440077)
('interruptibly', 0.0062801109629440077)
('introduced', 0.0062801109629440077)
('invokefinalize', 0.0062801109629440077)
('invokeprovider', 0.0062801109629440077)
('involves', 0.0062801109629440077)
('iofuture<connectedstreamchannel>', 0.0062801109629440077)
('iofuturehelper', 0.0062801109629440077)
('iohandler', 0.0062801109629440077)
('iohandlers', 0.0062801109629440077)
('ip_traffic_class', 0.0062801109629440077)
('ipv4', 0.0062801109629440077)
('ipv4-multicast', 0.0062801109629440077)
('ipv6-enabled', 0.0062801109629440077)
('isempty', 0.0062801109629440077)
('isunderflow', 0.0062801109629440077)
('iteration', 0.0062801109629440077)
('jammed', 0.0062801109629440077)
('java#l264', 0.0062801109629440077)
('jboss-7', 0.0062801109629440077)
('jboss-as-depchain', 0.0062801109629440077)
('jboss-javaee-6', 0.0062801109629440077)
('jboss-logging', 0.0062801109629440077)
('jboss-remoting', 0.0062801109629440077)
('jbossas', 0.0062801109629440077)
('jndi', 0.0062801109629440077)
('join', 0.0062801109629440077)
('jssesslconduitengine', 0.0062801109629440077)
('jssesslconduitengine#unwrap', 0.0062801109629440077)
('jssesslstreamsinkconduit', 0.0062801109629440077)
('junit4provider', 0.0062801109629440077)
('junit4testset', 0.0062801109629440077)
('junitstarter', 0.0062801109629440077)
('kernel', 0.0062801109629440077)
('keywords', 0.0062801109629440077)
('kick', 0.0062801109629440077)
('kind', 0.0062801109629440077)
('lacks', 0.0062801109629440077)
('larger', 0.0062801109629440077)
('latest', 0.0062801109629440077)
('launcher', 0.0062801109629440077)
('lead', 0.0062801109629440077)
('leads', 0.0062801109629440077)
('leaked', 0.0062801109629440077)
('leaking', 0.0062801109629440077)
('leaks', 0.0062801109629440077)
('leave', 0.0062801109629440077)
('level', 0.0062801109629440077)
('lies', 0.0062801109629440077)
('liferay-portal-6', 0.0062801109629440077)
('lines', 0.0062801109629440077)
('linked', 0.0062801109629440077)
('linux', 0.0062801109629440077)
('listbindings', 0.0062801109629440077)
('listeners', 0.0062801109629440077)
('lived', 0.0062801109629440077)
('loaded', 0.0062801109629440077)
('loader', 0.0062801109629440077)
('loader>', 0.0062801109629440077)
('localhost', 0.0062801109629440077)
('location', 0.0062801109629440077)
('logic', 0.0062801109629440077)
('low_water_mark', 0.0062801109629440077)
('main@1', 0.0062801109629440077)
('managers', 0.0062801109629440077)
('manages', 0.0062801109629440077)
('mandatory', 0.0062801109629440077)
('manipulate', 0.0062801109629440077)
('mark/conn', 0.0062801109629440077)
('marplemirror', 0.0062801109629440077)
('master', 0.0062801109629440077)
('mat', 0.0062801109629440077)
('match', 0.0062801109629440077)
('maven', 0.0062801109629440077)
('maven2', 0.0062801109629440077)
('maximum', 0.0062801109629440077)
('mbean', 0.0062801109629440077)
('mdb', 0.0062801109629440077)
('mirror', 0.0062801109629440077)
('misspelled', 0.0062801109629440077)
('mode', 0.0062801109629440077)
('modify', 0.0062801109629440077)
('modifythread', 0.0062801109629440077)
('multicast', 0.0062801109629440077)
('multicast_ttl', 0.0062801109629440077)
('mycompany', 0.0062801109629440077)
('named', 0.0062801109629440077)
('naming', 0.0062801109629440077)
('namingoperation', 0.0062801109629440077)
('namingstore', 0.0062801109629440077)
('negative', 0.0062801109629440077)
('negotiation', 0.0062801109629440077)
('net', 0.0062801109629440077)
('nextint', 0.0062801109629440077)
('nid=0x20d0', 0.0062801109629440077)
('nid=0x7e0d', 0.0062801109629440077)
('nid=0x7e0f', 0.0062801109629440077)
('nid=0x9c03', 0.0062801109629440077)
('night', 0.0062801109629440077)
('nio]', 0.0062801109629440077)
('niopipesink/sourcechannel', 0.0062801109629440077)
('niopipetestcase', 0.0062801109629440077)
('niopipetestcase$6', 0.0062801109629440077)
('nioselectorrunnable', 0.0062801109629440077)
('niosocketchannelimpl', 0.0062801109629440077)
('niotcptestcase', 0.0062801109629440077)
('niotcptestcase$12', 0.0062801109629440077)
('niotcptestcase$15', 0.0062801109629440077)
('niotcptestcase$3', 0.0062801109629440077)
('niotcptestcase$6', 0.0062801109629440077)
('nioudpchannel', 0.0062801109629440077)
('non-daemon', 0.0062801109629440077)
('normal', 0.0062801109629440077)
('notes', 0.0062801109629440077)
('npes', 0.0062801109629440077)
('obtained', 0.0062801109629440077)
('offending', 0.0062801109629440077)
('offset', 0.0062801109629440077)
('oldlim', 0.0062801109629440077)
